finger	dirX	dirY	dirZ	group	w_f	w_b	subj_id
0	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
0	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
2	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
2	0.0	1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
1	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
3	0.0	0.0	1.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
0	0.0	-1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
1	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	0.0	-1.0	stroke	0.23412488293872605	0.6941568534722751	111
2	0.0	1.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
2	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
3	-1.0	0.0	0.0	stroke	0.23412488293872605	0.6941568534722751	111
4	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
1	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
2	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
1	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
3	0.0	0.0	1.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
0	0.0	-1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
1	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	0.0	-1.0	stroke	0.22307702229625076	0.615103266278565	112
2	0.0	1.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
2	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
3	-1.0	0.0	0.0	stroke	0.22307702229625076	0.615103266278565	112
4	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
1	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
1	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
3	0.0	0.0	1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
0	0.0	-1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
1	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	0.0	-1.0	stroke	0.2994419871578422	0.7942506016328691	113
2	0.0	1.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
2	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
3	-1.0	0.0	0.0	stroke	0.2994419871578422	0.7942506016328691	113
4	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
1	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
1	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
3	0.0	0.0	1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
0	0.0	-1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
1	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	0.0	-1.0	stroke	0.23710839689613894	0.6951377828803449	114
2	0.0	1.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
2	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
3	-1.0	0.0	0.0	stroke	0.23710839689613894	0.6951377828803449	114
4	0.0	1.0	0.0	stroke	0.23768934611418802	0.6166764271937312	115
1	0.0	0.0	-1.0	stroke	0.23768934611418802	0.6166764271937312	115
1	0.0	-1.0	0.0	stroke	0.23768934611418802	0.6166764271937312	115
0	0.0	0.0	1.0	stroke	0.23768934611418802	0.6166764271937312	115
